"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0037383",270.132824318811,-0.110833548856164,0.14844010143254,-0.746655033151763,0.455271819584634,0.738300167258722
"FBgn0037384",308.047338951564,0.215684677483004,0.156172459640012,1.38106730200812,0.167258268149734,0.452410016053503
"FBgn0037386",27.3561862254329,-0.155500578529125,0.452291426664971,-0.343806159837539,0.730992067441744,0.896491463496513
"FBgn0037387",24.0918219220847,-0.712534813953781,0.436318447264727,-1.63306139912408,0.102456083991082,0.337970145539022
"FBgn0029088",1659.14787172861,0.131994476833317,0.101680396405848,1.29813102130791,0.194242316108066,0.493267800607052
"FBgn0028436",308.092159855096,0.079646556951821,0.156088719375684,0.510264657627967,0.609866059474493,0.833506129976362
"FBgn0037391",1827.10491598337,-0.0383483326796178,0.0960602252816977,-0.399211354826213,0.689737477286256,0.875642050880998
"FBgn0083949",11.0174600073123,-0.86413630934348,0.732476534014714,-1.17974606586663,0.238101226309967,NA
"FBgn0003261",22531.6216216723,-0.207572774780921,0.0995834045328058,-2.08441131084788,0.0371227698597137,0.172131553014701
"FBgn0037405",61.2671262879933,0.211843428870958,0.310961673861617,0.681252535851835,0.495711710829988,0.763699975515104
"FBgn0037429",180.800028389574,-0.084241825541017,0.173789732775178,-0.484734191115858,0.627864909644497,0.84563970140649
"FBgn0037432",10.532188732185,-0.647888494626794,0.674826743724081,-0.960081236631752,0.33701433105061,NA
"FBgn0037433",30.7222736289639,-0.0745946663902588,0.398055097795515,-0.18739784216651,0.851348714336942,0.94439149017455
"FBgn0261789",1469.50774380495,0.326036689648515,0.109006895799506,2.99097306878813,0.00278090017611249,0.0246642178385637
"FBgn0037435",160.787131424883,0.234154074911498,0.180620923768644,1.29638399597283,0.194843223014296,0.494373775889504
"FBgn0267698",3146.69354889054,-0.0751301512362367,0.0932659076128362,-0.805547848717836,0.420503606286701,0.71385432001878
"FBgn0261641",2568.23613637014,-0.230623794589458,0.107042194832645,-2.154512946507,0.0311999677854366,0.152189584777441
"FBgn0037439",1497.52978575103,-0.0846004215025843,0.102164964197991,-0.828076651978586,0.407627091175298,0.704287833833014
"FBgn0037440",351.237324474199,0.0480545776991869,0.148418428727903,0.323777701401798,0.746106339291012,0.903848961155067
"FBgn0260766",13.250454687124,-0.34883274632186,0.580015101098663,-0.601420110719708,0.547560207253611,0.798497367128452
"FBgn0027514",424.086708579135,0.288207513305128,0.140442034165818,2.05214567716134,0.040155506959127,0.181943729086001
"FBgn0010282",1980.64863129644,0.239554521429551,0.105226562530981,2.27655941301914,0.0228125488979931,0.121915525745236
"FBgn0037442",3608.6890997272,-0.0895878410494894,0.0905512508043148,-0.989360613505965,0.322486737711874,0.631564935941718
"FBgn0037443",2114.81229762397,-0.136610609728036,0.149547416190136,-0.913493614321952,0.360982990526744,0.667298268740902
"FBgn0264495",5444.50493040589,-0.134217471278113,0.111059551496959,-1.20851803801665,0.226848061747412,0.530946740816443
"FBgn0037445",2062.50227880297,-0.402222438223969,0.120949389296105,-3.32554335796818,0.000882463737992171,0.00933809111523588
"FBgn0037446",1302.1268576148,-0.135657272018974,0.111008769528462,-1.22204103869643,0.221692108111827,0.525412000222962
"FBgn0037448",15.0680268835916,-0.163846252398542,0.538807720118041,-0.304090394923531,0.76105902430089,0.910845404191289
"FBgn0037449",28.961956819097,-0.0591104689545753,0.407509609831355,-0.14505294483494,0.884669069846819,0.954642684758232
"FBgn0010355",2981.81509411985,-0.0891052497848262,0.0903060373859769,-0.986703130422849,0.323788194984842,0.63365133871781
"FBgn0026566",1110.29712938075,0.173789923782022,0.107058674279071,1.62331473794455,0.104522140603569,0.341918181053496
